date_collected,product_itemid,shopid,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,product_total_rating,stock,units_sold,shop_location
6/13/2021,6390757748,449754824,【BTG】Simple and Versatile Solid Color Long-sleeved T-shirt Ins Korean Style Cropped Crop Top,554,277,277,50,No Brand,1,0,13,0,9000,0,Mainland China
6/13/2021,2293819281,62404318,LUCKY #T180 Bestseller Casual Tshirt Tops Korean Fashion Blassic,,144,144,0,No Brand,54,127,256,4.5,7,359,"Navotas City, Metro Manila"
6/13/2021,3778371908,51801232,SIMPLE ACTIVE 2021 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,4,32,263,4.71,899,98,"Valenzuela City, Metro Manila"
6/13/2021,3162131349,302250255,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498,347,357,30,No Brand,1834,328,4015,4.7,23864,743,Mainland China
6/13/2021,11108419530,449754824,【BTG】Summer New Korean Version of Solid Color Loose Ins Short-sleeved T-shirt Women's Short Top,572,286,286,50,No Brand,1,0,16,0,8000,0,Mainland China
6/13/2021,9209818691,51801232,SIMPLE Korean CMC Trendy Breathable 7 Color Sports Top Crew Neck T-shirt,399,72,72,82,No Brand,95,82,9313,4.63,1340,385,"Valenzuela City, Metro Manila"
6/13/2021,4036052741,266644184,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,285,258,258,9,No Brand,2211,1370,11787,4.76,9246,3921,Mainland China
6/13/2021,3976043183,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,399,72,72,82,No Brand,12,86,340,4.83,1723,219,"Valenzuela City, Metro Manila"
6/13/2021,10110169095,462140676,【Spot sale】【High-quality cloth】2021 Summer New Retro Hong Kong-Style Thin Long-Sleeve Chiffon Shirt Women's Blouse Ruffle Floral-Print Sun blouse korean style blouse murah,449,270,270,40,No Brand,8,0,207,0,1000,0,Mainland China
6/13/2021,3458808759,315447242,M-4XL plus size Korean style short sleeve t-shirt men's rainbow stripe loose top,340,239,239,30,No Brand,46,25,428,4.48,2334,65,Mainland China
6/13/2021,4204355747,39587061,korean top sale sleeveless shirts for men/ casual sando for men,99,65,65,34,No Brand,72,172,566,4.72,6633,1067,"Bacoor, Cavite"
6/13/2021,8121467165,273569988,SY  Men's tops Bestseller t-shirt For men Unisex Glow In the Dark Korean Fashion SIZE S-XL,300,59,69,80,No Brand,3,18,517,4.59,5937,52,"Paranaque City, Metro Manila"
6/13/2021,8264930463,462140676,【Spot sale】【Free KN95】short-sleeved new 2021summer thin Korean style loose Hong Kong-style salt shirt fashion for shirt women’s design new Korean style fashion lapel loose wild all-match thin floral long-sleeved shirt women blouse,430,258,291,40,No Brand,4,0,104,0,4000,0,Mainland China
6/13/2021,2106672349,139558229,Men's T-shirt tops/bestseller Korean Fashion Cotton Unisex Tees tshirt printed graphic men tshirts,124,97,97,22,No Brand,30,57,26,4.39,494996,148,"Tondo I / Ii, Metro Manila"
6/13/2021,8825971797,400651816,Spot Men'sTT-shirt 2020Summer New Men's Short SleeveTT-shirt Korean Style Loose round Neck Half Sleeve Student Fashion Hong Kong Style Top Wholesale Fast Shipping,308,278,278,10,No Brand,23,13,333,4.25,103201,32,Mainland China
6/13/2021,3032167190,371422543,MOLLGE Korean Temperament Draping Green White Shirt Men's Shirt Long Sleeve Shirt Loose Top,716,358,358,50,No Brand,190,11,3318,4.91,15966,25,Mainland China
6/13/2021,8463305593,452978553,New short sleeve T-shirt women's white top casual fashion simple loose Korean top,199,79,79,60,No Brand,0,0,13,0,71,0,"Pasay City, Metro Manila"
6/13/2021,7157682905,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,23,127,140,4.81,290,299,"Valenzuela City, Metro Manila"
6/13/2021,6436812935,35369989,ICM #T233 Fashionable Quality Cotton Stretchable Top for Men T-shirt For Men(Korean Size),126,62,62,51,No Brand,36,95,490,4.66,1429,283,"Navotas City, Metro Manila"
6/13/2021,9021642718,371422543,Oversize Korean Men T Shirt Hip-hop Loose Short-sleeved Tshirt Men Top,496,248,248,50,No Brand,89,35,1684,4.66,6901,81,Mainland China
6/13/2021,10707611921,405162349,COD M-4XL Fashion Couple T Shirt For Men 2021 Summer Tshirt For Men New Korean Trend Loose Top Men S T Shirt,558,269,269,52,No Brand,29,0,3788,0,17923,1,Mainland China
6/13/2021,5257682650,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,21,187,233,4.9,109,423,"Valenzuela City, Metro Manila"
6/13/2021,6602377799,26854293,Korean Fashion Style Cotton Longsleeve For Men,,219,219,0,No Brand,455,443,8573,4.75,2406,1499,"Santa Cruz, Metro Manila"
6/13/2021,4357682868,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,11,82,92,4.89,651,179,"Valenzuela City, Metro Manila"
6/13/2021,3390794526,449754824,【BTG】Embroidered Love Short-sleeved T-shirt Women Loose and Versatile Simple Top Ins,556,278,278,50,No Brand,1,0,23,0,10000,0,Mainland China
6/13/2021,3861674318,311167337,【3 Colors】Men's Long Sleeve T Shirt Solid Color Korean Style Trendy Tops Round Neck Tshirt Bottoming Casual Wild Long Sleeves,558,279,279,50,No Brand,33,13,1456,4.77,14919,46,Mainland China
6/13/2021,7770039760,349628990,Men's Plain Tops Korean Fashion Long Sleeve T-shirt,399,72,72,82,No Brand,70,35,5133,4.77,27393,190,"Pasay City, Metro Manila"
6/13/2021,8056582067,301669184,Crown Mens Dri-fit VNeck Shirt (Navy Blue) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250,89,89,64,No Brand,3,6,202,5,203,12,"Quezon City, Metro Manila"
6/13/2021,8865406860,462140676,【Jualan spot】Plaid Shirt Women's2021Korean Style Versatile Spring-Summer Top Loose Hong Kong Style Long Sleeve Coat,537,322,322,40,No Brand,7,0,142,0,16000,0,Mainland China
6/13/2021,9516909039,114762325,Plus Size Oversized Korean Style Stripes and Plain T-shirt Tops Cotton Spandex/Knitted Up to 3XL,160,79,79,51,No Brand,57,68,1474,4.97,133,191,"Taytay, Rizal"
6/13/2021,7753684812,133940798,Korean style wild men and women trend FILA pattern design 4 colors T-shirt top,99,68,68,31,No Brand,72,81,688,4.84,2281,334,"Valenzuela City, Metro Manila"
6/13/2021,4532716694,237008067,Tank Ins Simple Tank Top Fashion Trend Tank Top Shoulder Sweat Tank Top Men's Korean loose tank top sports sleeveless T-shirt men's Hong Kong chic personality top running t,299,209,209,30,No Brand,463,125,965,4.79,31598,457,Mainland China
6/13/2021,9464921314,462140676,【Spot sale】2021 spring new Korean style retro Hong Kong style fashionable all-match long-sleeved shirt striped shirt for women blouse,502,302,302,40,No Brand,2,0,57,0,4000,0,Mainland China
6/13/2021,3663837624,123995062,Anik.Ph KOREAN INSPIRED LETTUCE SEMI CROP TOP,69,55,55,20,No Brand,47,44,477,4.89,10,149,"Taytay, Rizal"
6/13/2021,7454837810,315439847,COD M-5XL Japanese Vintage Graphic Short-sleeved Men T-shirt Loose Trend Hip-hop Round Neck T-shirt Men Clothes Korean Tops Tshirts For Men Oversized Tshirt,558,248,248,56,No Brand,5715,1373,54309,4.41,6600,4381,Mainland China
6/13/2021,2902515440,64151604,3/4sleeve Korean Quality Stripe Polo for Men C.O.D,,250,250,0,Huilishi,95,130,758,4.83,764,237,"Pasay City, Metro Manila"
6/13/2021,10508388453,449754824,【BTG】Lovers Wear Japanese Original Printed Loose Short-sleeved T-shirt Female Korean Version of Contrast Stitching Top Girlfriends,528,264,264,50,No Brand,0,0,7,0,8000,0,Mainland China
6/13/2021,3600189156,69635896,Korean fashion unisex tops/round neck/cotton/summer shirts/glow in dark,199,78,78,61,No Brand,189,77,260,4.18,5970,341,"Pasay City, Metro Manila"
6/13/2021,8656559499,301669184,Crown Mens Dri-fit VNeck Shirt (Black) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250,89,89,64,No Brand,1,5,146,5,201,8,"Quezon City, Metro Manila"
6/13/2021,4234002598,237008067,【4 Color】M-2XL Weather Graphic printed fashion trend casual sweat tank top for men Korean loose sports sleeveless muscle tee mens Hong Kong chic personalized running top,299,209,209,30,No Brand,1509,267,2235,4.65,15257,833,Mainland China
6/13/2021,9262433149,449754824,【BTG】White Short Top Summer New Korean Fashion Ins Short-sleeved T-shirt Women,532,266,266,50,No Brand,0,0,35,0,5000,0,Mainland China
6/13/2021,9122398206,398300573,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350,109,109,69,No Brand,4,7,1393,4.43,19962,19,"Binondo, Metro Manila"
6/13/2021,1319598371,52899158,cotton spandex v-neck blouse Korean top korean fashion,106,53,53,50,No Brand,15,13,73,4.92,96,47,"Pasay City, Metro Manila"
6/13/2021,7547854794,263745732,Korean Style Casual Shirt Black White Men's Shirts Harajuku Men Autumn New Loose Long Sleeve Shirt Tops Streetwear Man Oversized Blouse,399,319,319,20,No Brand,305,43,444,4.74,7912,74,Mainland China
6/13/2021,8562182592,449754824,【BTG】Retro Hong Kong Flavor Niche Irregular Bandage T-shirt Women's Short-sleeved Loose Top All-match,548,274,274,50,No Brand,2,0,27,0,4000,0,Mainland China
6/13/2021,8901907075,289910163,【Plus Size M-2XL 4Colors】Mens smily print Round Neck Casual Top  Super Soft Oversized Korean Style men T-shirt Half Short Sleeves Big Loose One Piece Tee Summer T-shirt Round Neck Casual Top Fashion Fat Size Medium Long Length T-shirt Dress,295,232,232,21,No Brand,210,60,1252,4.37,287499,192,Mainland China
6/13/2021,6034349004,237008067,Summer European and American leisure 5-point sleeve men's student loose T-shirt fashion trend Korean half sleeve top letter printed color contrast T-shirt,299,249,249,17,No Brand,634,258,539,4.71,977,627,Mainland China
6/13/2021,8056573837,301669184,Crown Mens Dri-fit VNeck Shirt (Maroon) Quick Dry Fit Plain Tshirt Sport Training Korean Tops,250,89,89,64,No Brand,2,5,154,5,222,9,"Quezon City, Metro Manila"
6/13/2021,9264932183,462140676,【Spot sale】Spring New sweet style rainbow check pattren all-match top loose long sleeve shirt for blouse women,487,293,293,40,No Brand,3,0,83,0,3000,0,Mainland China
6/13/2021,7478061986,315439847,COD 2021 New Printed T Shirt Men Short Sleeve Fashion Brand Loose Summer Korean Top Tshirt,516,258,258,50,No Brand,78,36,1489,4.47,9878,99,Mainland China
6/13/2021,4781996558,403612075,Short-sleeved T-shirt men's summer printing loose oversize tie-dye T-shirt Korean dye men and women tops,587,269,293,54,No Brand,187,36,5208,4.78,20846,113,Mainland China
6/13/2021,5137118707,254758936,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616,369,369,40,No Brand,74,18,965,4.94,1555,37,Mainland China
6/13/2021,8665041117,462140676,【Jualan spot】Spring Type Korean Style Three-Quarter Sleeve Cotton Linen Shirt round Neck Tied Bottoming Shirt Women's Ruffled Shirt Top,437,263,263,40,No Brand,3,0,68,0,12000,0,Mainland China
6/13/2021,5957679058,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,5,24,60,5,395,44,"Valenzuela City, Metro Manila"
6/13/2021,7347780991,194667188,LEE Men’s V Neck Bestseller Tops T-shirt Men’s printed graphic tee Mens t shirt Korean Wave sale,,99,99,0,No Brand,7,21,177,4.57,359927,100,"Tondo I / Ii, Metro Manila"
6/13/2021,11504991585,301669184,Crown Mens Dri-fit VNeck Shirt (Red) Quick Dry Fit Plain Tshirt Sport Training Korean Top,250,89,89,64,No Brand,2,4,136,5,242,6,"Quezon City, Metro Manila"
6/13/2021,10310169079,462140676,"【Spot sale】【High-quality cloth】Hong Kong Style Retro Chic Floral Shirt Women's Summer 2021new Design Sense Niche Loose Shirt Short blouse labuh blouse women blouse korean style blouse murah	blouse putih blouse women muslimah",382,230,230,40,No Brand,2,0,35,0,4000,0,Mainland China
6/13/2021,7742628820,140134509,Korean sexy plain color v-neck tops for women/Kor style v-neck blouse/ Women's sun protection top,350,185,185,47,No Brand,364,50,4016,4.96,589,109,"Caloocan City, Metro Manila"
6/13/2021,6267717042,25811092,Angelcity SHOULDER Strap Tops Korean Fashion Sexy Blouse CJ,199,99,99,50,No Brand,451,381,4157,4.79,7024,989,"Pasay City, Metro Manila"
6/13/2021,7734741820,36222507,Longsleeves korean blouse Fit to Large casual Blouse tops Trendy blouse Tops,199,143,143,28,No Brand,1968,461,3587,4.93,1556,1308,"Pasay City, Metro Manila"
6/13/2021,1488095772,36222507,Classic Knitted V Neck Long Sleeve Formal Blouse Koreanfashion,175,140,140,20,No Brand,51,30,924,4.87,796,61,"Pasay City, Metro Manila"
6/13/2021,5477407835,365058565,Only Youth classic knitted Long sleeves Blouse Korean Top,249,79,79,68,No Brand,60,46,2057,4.91,63,120,"Tondo I / Ii, Metro Manila"
6/13/2021,766659776,43841660,UFW #2109 korean long sleeves blouse knit top,450,199,199,56,No Brand,2639,1778,3294,4.86,155,4897,"Tondo I / Ii, Metro Manila"
6/13/2021,5583325474,39898577,Korean Style Summer New Casual V-neck Long Sleeves Simple Sweet T-shirt Tops Hollow Fashion,259,189,189,27,No Brand,119,34,759,5,69,66,"San Nicolas, Metro Manila"
6/13/2021,10300471776,50106625,【lgoh.ph】New Fashion Lace Puff  Long Sleeve Smocked Tops For Women,,168,168,0,No Brand,261,125,15785,4.9,500,428,"Pasay City, Metro Manila"
6/13/2021,6171273164,312554902,☎✧Korean Oversize Plain Color Shirt Women's Casual Loose Long Sleeve Sun Proof Top,,298,298,0,No Brand,90,9,582,4.44,7952,13,Mainland China
6/13/2021,3158936242,130651949,Classic Knitted Korean Blouse Top Longsleeves,180,149,169,26,No Brand,492,785,4486,4.85,400,2012,"San Nicolas, Metro Manila"
6/13/2021,2028614507,133089351,A#6873 Korean Fashion Cotton Longsleeve Tops Blouses,,225,225,0,No Brand,293,128,743,4.46,156,447,"Binondo, Metro Manila"
6/13/2021,3289839685,449754824,【BTG】Ice Silk V-neck Short-sleeved T-shirt Women's New Korean Version of Slim Slimming Knitted All-match,377,189,189,50,No Brand,16,0,1061,0,4497,0,Mainland China
6/13/2021,8235459511,259027993,korean preloved bundles,,100,500,0,No Brand,0,18,247,5,31,41,"Paranaque City, Metro Manila"
6/13/2021,1538584783,43841660,UFW #925 #1801B Korean Knitted Long sleeves,450,165,165,63,No Brand,873,775,4165,4.95,454,1834,"Tondo I / Ii, Metro Manila"
6/13/2021,6054331920,64360491,Knitted Longsleeves Blouse Korean Top sweater,380,255,255,33,No Brand,177,110,334,4.94,853,172,"Pasay City, Metro Manila"
6/13/2021,6862114509,36637203,Oversized Top Plus Size Korean newest  Fashion cartoon Women Tops Basic Tee casual,150,78,79,48,No Brand,2483,2406,26075,4.64,21531,10288,"San Nicolas, Metro Manila"
6/13/2021,2705071551,53723999,Knitted classic V-neck  Korean Longsleeve Blouse Top,199,169,169,15,No Brand,863,321,616,4.9,758,758,"San Nicolas, Metro Manila"
6/13/2021,6777408268,365058565,Classic Knitted Korean Blouse Top Longsleeves,279,139,139,50,No Brand,24,10,549,5,23,25,"Tondo I / Ii, Metro Manila"
6/13/2021,9229822449,264590394,Claire Korean Trend Long Sleeve Croptop 11176#,299,68,68,77,No Brand,380,103,5205,4.65,893,290,"Taytay, Rizal"
6/13/2021,3460360534,328781757,Giselle G&G women's long sleeve Oversized korean shirt printed with tie-dye ink,605,424,424,30,No Brand,16,1,49,5,3995,2,Mainland China
6/13/2021,5257136038,303372405,Women Korean Tops long sleeves oversized thin pullover Tees Plus size,309,268,268,13,No Brand,888,61,2906,4.8,11835,136,Mainland China
6/13/2021,4388177545,23250659,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,189,169,169,11,No Brand,91,20,3980,4.95,938,38,"Valenzuela City, Metro Manila"
6/13/2021,4271819386,45837310,Women Puff Sleeve Floral Blouse Chiffon Korean Tops Long Sleeve Shirts,482,289,289,40,No Brand,410,66,1655,4.89,2837,150,Mainland China
6/13/2021,8664922301,462140676,【Spot sale】【High-quality cloth】spring and autumn top 2021 new Korean style versatile loose Hong Kong style chic online celebrity long Blouse ladies tops big size ladies tops and blouse ladies tops and blouse apple green ladies tops and dress,280,168,192,40,No Brand,7,0,135,0,12000,0,Mainland China
6/13/2021,6515348756,147240166,new sexy korean style knitted longsleeve top Xs to m /women’s top / korean sexy longsleeve,399,250,250,37,No Brand,347,20,2214,4.75,326,55,"Caloocan City, Metro Manila"
6/13/2021,7480382175,11187885,two way scoop back 3/4 sleeves round neck half sleeve women top korean fashion bangkok top tee B025,199,55,55,72,No Brand,278,115,8917,4.85,826,319,"Caloocan City, Metro Manila"
6/13/2021,4738908745,130651949,Only Youth classic knitted Long sleeves Blouse Korean Top freesize  m to xl,129,119,119,8,No Brand,282,159,1654,4.71,34,411,"San Nicolas, Metro Manila"
6/13/2021,11610168478,462140676,【Spot sale】【Gift KN95】simple shirt Women's Blouse 2021 Autumn New Korean chic solid color simple temperament commute OL elegant blouse labuh blouse women blouse korean style blouse murah blouse putih blouse women muslimah top shirt,529,318,318,40,No Brand,4,0,81,0,15000,0,Mainland China
6/13/2021,8505687356,39898577,Women Korean Casula Slim V-neck Plain Knitted Long Sleeve Blouse All-Match Pullover Tops,235,179,179,24,No Brand,645,288,3888,4.96,531,741,"San Nicolas, Metro Manila"
6/13/2021,6877850005,352470129,49 ONLY! TRENDY STRIPES KOREAN CROP TOP!! SALE SALE SALE!!,120,49,49,59,No Brand,22,19,539,5,956,82,"Antipolo City, Rizal"
6/13/2021,4240052985,130651949,Only Youth classic knitted Long sleeves Blouse Korean Top,139,134,134,4,No Brand,132,96,694,4.69,44,188,"San Nicolas, Metro Manila"
6/13/2021,9744722334,341350505,[Real Photo] 7-Colors Korean Women New Chiffon Shirt Loose Macaron Long-sleeved Sunscreen Cardigan Oversize Blouse Top,434,239,269,45,No Brand,115,5,1520,5,69989,6,Mainland China
6/13/2021,11506944206,382974647,KOREAN FASHION POLO (LIVE CHECK OUT),,55,55,0,No Brand,0,6,66,5,2,6,"Quezon City, Metro Manila"
6/13/2021,8034223113,46399675,SYDNEY Floral Korean Longsleeves Bow Top,300,79,79,74,No Brand,854,1128,19949,4.77,8321,3798,"Pasig City, Metro Manila"
6/13/2021,4950420452,303372405,Women Korean Turtle Neck Long Sleeve Tops Blouse Cotton Top Plus size,196,188,188,4,No Brand,3714,591,2893,4.67,31097,1547,Mainland China
6/13/2021,3381715920,401079546,【COD】Lace Up Bowknot Fashion Big Polka Dot Print Ladies Long Sleeve Chiffon Shirt,522,281,281,46,No Brand,20,5,719,5,288,15,"Sampaloc, Metro Manila"
6/13/2021,1875839147,64360491,Classic Knitted Longsleeves Blouse Korean Top sweater,200,165,165,18,No Brand,2590,1794,1720,4.91,22,4564,"Pasay City, Metro Manila"
